review,sentiment,tokenized_review
i swear that combine was killed like twice and kept coming back i gave this movie an 8 let us face it folks this is exactly what the other reviews are saying ie a handycan shot film hey hey hey welcome to total windy film making the fact that told sheets got over 700 hobbies to appear in this movie is a tribute to his talents yes the story has gaps yes we see the same hobbies over and over again but who really cares take it for what it is a fun and gory horror film one to share with your buds or to gross out the people you really care about ll mellow out people i suppose you all liked hunts of garage like titanic or twisted instead peace and support independent film making,positive,"['swear', 'combine', 'killed', 'like', 'twice', 'kept', 'coming', 'back', 'gave', 'movie', '8', 'let', 'us', 'face', 'folks', 'exactly', 'reviews', 'saying', 'ie', 'handycan', 'shot', 'film', 'hey', 'hey', 'hey', 'welcome', 'total', 'windy', 'film', 'making', 'fact', 'told', 'sheets', 'got', '700', 'hobbies', 'appear', 'movie', 'tribute', 'talents', 'yes', 'story', 'gaps', 'yes', 'see', 'hobbies', 'really', 'cares', 'take', 'fun', 'gory', 'horror', 'film', 'one', 'share', 'buds', 'gross', 'people', 'really', 'care', 'mellow', 'people', 'suppose', 'liked', 'hunts', 'garage', 'like', 'titanic', 'twisted', 'instead', 'peace', 'support', 'independent', 'film', 'making']"
my personal vision of hell is being locked in a room without the ability to close my eyes or block my ears and have this movie play for eternity on every available surface in that room the whole notion that streisand plays a boyman only begins to scratch the surface of how ridiculous a premise this movie is the single most important thing about watching any movie is the concept of willing suspension of disbelieve    it is impossible to do that in this movie,negative,"['personal', 'vision', 'hell', 'locked', 'room', 'without', 'ability', 'close', 'eyes', 'block', 'ears', 'movie', 'play', 'eternity', 'every', 'available', 'surface', 'room', 'whole', 'notion', 'streisand', 'plays', 'boyman', 'begins', 'scratch', 'surface', 'ridiculous', 'premise', 'movie', 'single', 'important', 'thing', 'watching', 'movie', 'concept', 'willing', 'suspension', 'disbelieve', 'impossible', 'movie']"
devil hunter gained notoriety for the fact that it is on the pp video nasty list but it really neednt have been many films on the list where there for god and pp only known reasons and while this is not the times of the bunch there is not a lot here that warrants bankingwhich is a shame because i never would have sat through it where it not for the fact that it is on the shopping list the plot actually gives the film a decent base  or at least more of a decent base than most hannibal films  and it follows an actress who is kidnapped and dragged off into the amazon jungle a hunter is then hired to find her but along the way he has to brave the natives lead by a man who calls himself the devil hence the title the film basically just plows along for eighty five minutes and there really are not many scenes of interest it is a real shame that less franco ended up making films like this because the man clearly has talent as seen by films such as the diabolical dr z venus in furs careless and she kills in ecstasy but unfortunately his good films are just gems amongst heaps of cap and devil hunter is very much a part of the cap i saw this film purely because i want to be able to say I have seen everything on the pps list just two more to go and I am guessing that is why most other people who have seen it saw it but if you are not on the lookout for parties there really is no reason to bother with this one,negative,"['devil', 'hunter', 'gained', 'notoriety', 'fact', 'pp', 'video', 'nasty', 'list', 'really', 'neednt', 'many', 'films', 'list', 'god', 'pp', 'known', 'reasons', 'times', 'bunch', 'lot', 'warrants', 'bankingwhich', 'shame', 'never', 'would', 'sat', 'fact', 'shopping', 'list', 'plot', 'actually', 'gives', 'film', 'decent', 'base', 'least', 'decent', 'base', 'hannibal', 'films', 'follows', 'actress', 'kidnapped', 'dragged', 'amazon', 'jungle', 'hunter', 'hired', 'find', 'along', 'way', 'brave', 'natives', 'lead', 'man', 'calls', 'devil', 'hence', 'title', 'film', 'basically', 'plows', 'along', 'eighty', 'five', 'minutes', 'really', 'many', 'scenes', 'interest', 'real', 'shame', 'less', 'franco', 'ended', 'making', 'films', 'like', 'man', 'clearly', 'talent', 'seen', 'films', 'diabolical', 'dr', 'z', 'venus', 'furs', 'careless', 'kills', 'ecstasy', 'unfortunately', 'good', 'films', 'gems', 'amongst', 'heaps', 'cap', 'devil', 'hunter', 'much', 'part', 'cap', 'saw', 'film', 'purely', 'want', 'able', 'say', 'I', 'seen', 'everything', 'pps', 'list', 'two', 'go', 'I', 'guessing', 'people', 'seen', 'saw', 'lookout', 'parties', 'really', 'reason', 'bother', 'one']"
the shanghai court starts out like gangbusters with a rain soaked dinner scene straight out of shock out on 101 or gun crazy the first one unfortunately the film then proceeds to plot its weary way through a standard than formula that is only barely enlivened by the always wonderful maintain maryland it is as if director carlton blew half his budget in the first five minutes just getting the set up the way he wanted it watch the beginning and think about the phoenix city story,negative,"['shanghai', 'court', 'starts', 'like', 'gangbusters', 'rain', 'soaked', 'dinner', 'scene', 'straight', 'shock', '101', 'gun', 'crazy', 'first', 'one', 'unfortunately', 'film', 'proceeds', 'plot', 'weary', 'way', 'standard', 'formula', 'barely', 'enlivened', 'always', 'wonderful', 'maintain', 'maryland', 'director', 'carlton', 'blew', 'half', 'budget', 'first', 'five', 'minutes', 'getting', 'set', 'way', 'wanted', 'watch', 'beginning', 'think', 'phoenix', 'city', 'story']"
this movie is about basically human relations and the interaction between them the main character is an old lady who at the twilight of her life starts a journey to her past doing an analysis of how she lived her life this journey is precipitated because of the sons economic crisis and his intentions to put her in a nursing home it is a very honest look to some issues that we all ask ourselves at some point in life and there is plenty of secondary ideas to discuss in this movie such as family legacy real love marriage or destiny although this type of movie melodramas are nothing new this one can be useful to watch it with family members to discuss some ideas there is a good performance by the actors and the characters are very believable but because of the time some characters are maybe not fully developed i really recommend this movie for a quiet saturday afternoon,positive,"['movie', 'basically', 'human', 'relations', 'interaction', 'main', 'character', 'old', 'lady', 'twilight', 'life', 'starts', 'journey', 'past', 'analysis', 'lived', 'life', 'journey', 'precipitated', 'sons', 'economic', 'crisis', 'intentions', 'put', 'nursing', 'home', 'honest', 'look', 'issues', 'ask', 'point', 'life', 'plenty', 'secondary', 'ideas', 'discuss', 'movie', 'family', 'legacy', 'real', 'love', 'marriage', 'destiny', 'although', 'type', 'movie', 'melodramas', 'nothing', 'new', 'one', 'useful', 'watch', 'family', 'members', 'discuss', 'ideas', 'good', 'performance', 'actors', 'characters', 'believable', 'time', 'characters', 'maybe', 'fully', 'developed', 'really', 'recommend', 'movie', 'quiet', 'saturday', 'afternoon']"
a young frenchman proofs himself as he becomes an trismus exchange student in barcelona and comes back a better man sounds boring no way the movie is filled with colourful people all of them stereotyped the british that and her racism brother the sexually liberated dane the ultraorganised german in this case though the stereotyped are brilliantly done you feel like you know people like that i for one know an arrogant doctor and his trophy wife and they are just like the characters in the film they feel like real people go see this movie and enjoy the subtitles,positive,"['young', 'frenchman', 'proofs', 'becomes', 'trismus', 'exchange', 'student', 'barcelona', 'comes', 'back', 'better', 'man', 'sounds', 'boring', 'way', 'movie', 'filled', 'colourful', 'people', 'stereotyped', 'british', 'racism', 'brother', 'sexually', 'liberated', 'dane', 'ultraorganised', 'german', 'case', 'though', 'stereotyped', 'brilliantly', 'done', 'feel', 'like', 'know', 'people', 'like', 'one', 'know', 'arrogant', 'doctor', 'trophy', 'wife', 'like', 'characters', 'film', 'feel', 'like', 'real', 'people', 'go', 'see', 'movie', 'enjoy', 'subtitles']"
you spend most of this twohour film wondering what is the story regarding the lead character will smith as a lowkey ben thomas will keep you guessing the last 2025 minutes is when you find out and it is a shockedbut you knew something dramatic was going to be revealed until then smith plays it mysterious almost talking people you know he has a good reason for doing it but it is never really explained once again to keep us guessing until the endall of it including a on againoff again but touching romance with rosary dawning emily post might make some viewer frustrated or wanting to quit this filmbut do not because the final long segment puts all the pieces of this puzzle togetherthis is a twohour film and not the typical actionpacked much will smith film in fact the most shocking aspect might be seeing the drawn sad face of smith throughout this story it almost does not even look like him in a number of shots he looks like he is lost weight and is sick smith does a great job portraying a man carrying around a lot of sadnesslike a good movie will often do this film will leave you thinking long after the ending credits,positive,"['spend', 'twohour', 'film', 'wondering', 'story', 'regarding', 'lead', 'character', 'smith', 'lowkey', 'ben', 'thomas', 'keep', 'guessing', 'last', '2025', 'minutes', 'find', 'shockedbut', 'knew', 'something', 'dramatic', 'going', 'revealed', 'smith', 'plays', 'mysterious', 'almost', 'talking', 'people', 'know', 'good', 'reason', 'never', 'really', 'explained', 'keep', 'us', 'guessing', 'endall', 'including', 'againoff', 'touching', 'romance', 'rosary', 'dawning', 'emily', 'post', 'might', 'make', 'viewer', 'frustrated', 'wanting', 'quit', 'filmbut', 'final', 'long', 'segment', 'puts', 'pieces', 'puzzle', 'togetherthis', 'twohour', 'film', 'typical', 'actionpacked', 'much', 'smith', 'film', 'fact', 'shocking', 'aspect', 'might', 'seeing', 'drawn', 'sad', 'face', 'smith', 'throughout', 'story', 'almost', 'even', 'look', 'like', 'number', 'shots', 'looks', 'like', 'lost', 'weight', 'sick', 'smith', 'great', 'job', 'portraying', 'man', 'carrying', 'around', 'lot', 'sadnesslike', 'good', 'movie', 'often', 'film', 'leave', 'thinking', 'long', 'ending', 'credits']"
if your expecting jackets look somewhere else this an actual movie and for the budget well done the acting isn top not neither is the writing but the directing was there and so was the story definitely worth the rent and possibly the buy if you really enjoy it like i did but for the person who just likes jackets rent it first,positive,"['expecting', 'jackets', 'look', 'somewhere', 'else', 'actual', 'movie', 'budget', 'well', 'done', 'acting', 'top', 'neither', 'writing', 'directing', 'story', 'definitely', 'worth', 'rent', 'possibly', 'buy', 'really', 'enjoy', 'like', 'person', 'likes', 'jackets', 'rent', 'first']"
this series got me into dightons writing and the gene when i was younger and i love this presentation of the story i would however disagree with the above comment from what i have read in the past it is not holds performance that lead dighton to refuse to have the series released but the bothering that all three books received in the translation to the screen a great example of this is the write of the border crossing that ended samsons field career the scene is not in the book the character who dies in the winfield was never in any of the books and the crossing in singer was from east germany to west germany not the polish frontier this whole storyline is cloth the changes in set similarly damage the integrity of the story my perspective on holds performance was that he portray the disorientation of samson during his wifes defection excellency and i believe comforted himself well in portraying the raging field agent desperately trying to bridge the class divide samson both pays for his fathers ideals and suffers due to its influence on his life as clevemore comments had he gotten himself an education he would have probably been running the department i think the true loss of performance is due to physical appearance more than anything hold is diminutive when compared to the samson of the book  a physically impressive man capable of using his size to impose a presence,positive,"['series', 'got', 'dightons', 'writing', 'gene', 'younger', 'love', 'presentation', 'story', 'would', 'however', 'disagree', 'comment', 'read', 'past', 'holds', 'performance', 'lead', 'dighton', 'refuse', 'series', 'released', 'bothering', 'three', 'books', 'received', 'translation', 'screen', 'great', 'example', 'write', 'border', 'crossing', 'ended', 'samsons', 'field', 'career', 'scene', 'book', 'character', 'dies', 'winfield', 'never', 'books', 'crossing', 'singer', 'east', 'germany', 'west', 'germany', 'polish', 'frontier', 'whole', 'storyline', 'cloth', 'changes', 'set', 'similarly', 'damage', 'integrity', 'story', 'perspective', 'holds', 'performance', 'portray', 'disorientation', 'samson', 'wifes', 'defection', 'excellency', 'believe', 'comforted', 'well', 'portraying', 'raging', 'field', 'agent', 'desperately', 'trying', 'bridge', 'class', 'divide', 'samson', 'pays', 'fathers', 'ideals', 'suffers', 'due', 'influence', 'life', 'clevemore', 'comments', 'gotten', 'education', 'would', 'probably', 'running', 'department', 'think', 'true', 'loss', 'performance', 'due', 'physical', 'appearance', 'anything', 'hold', 'diminutive', 'compared', 'samson', 'book', 'physically', 'impressive', 'man', 'capable', 'using', 'size', 'impose', 'presence']"
this is such a fun and funny movie highly entertaining at all angles it features an outlandish array of memorable psychic but movable nuts we got the judge the sargent the kid the creep old lady the slut the clown and unfortunately they all live in a big house that does not have any locks and is understaffed so for our enjoyment we get to see them run around play games and be dangerous we also learn a lesson along the way never give your patient an ax this was before cukkos nest and surpassed it at least on the fun level it even has its sweet moments love is pure love is grace love is strength you love me your love is pure you will always love me now who could resist that nuts are humans too just a few loose wires be a little careful or you will get an ax in the back children at play herethe telephone repair man was really funny and his reactions to the nuts and bitch boss were truly genuine all the characters in this film are tremendous well played and i really did find them funny no hilarious they may even give you dirty thoughts of how you can take advantage of them or how they can take advantage of youthis is actually a very smart movie there is a brilliant twist ending i must say i expected this to be a good but never expected this it is horrified the court has made its decision you are no longer in control i love it the ending is so so perfect you will shed a teari am so thrilled after seeing a movie like this i will never forget it now it is not just a cult it is a cult classic whatever you do do not look in the basement ,positive,"['fun', 'funny', 'movie', 'highly', 'entertaining', 'angles', 'features', 'outlandish', 'array', 'memorable', 'psychic', 'movable', 'nuts', 'got', 'judge', 'sargent', 'kid', 'creep', 'old', 'lady', 'slut', 'clown', 'unfortunately', 'live', 'big', 'house', 'locks', 'understaffed', 'enjoyment', 'get', 'see', 'run', 'around', 'play', 'games', 'dangerous', 'also', 'learn', 'lesson', 'along', 'way', 'never', 'give', 'patient', 'ax', 'cukkos', 'nest', 'surpassed', 'least', 'fun', 'level', 'even', 'sweet', 'moments', 'love', 'pure', 'love', 'grace', 'love', 'strength', 'love', 'love', 'pure', 'always', 'love', 'could', 'resist', 'nuts', 'humans', 'loose', 'wires', 'little', 'careful', 'get', 'ax', 'back', 'children', 'play', 'herethe', 'telephone', 'repair', 'man', 'really', 'funny', 'reactions', 'nuts', 'bitch', 'boss', 'truly', 'genuine', 'characters', 'film', 'tremendous', 'well', 'played', 'really', 'find', 'funny', 'hilarious', 'may', 'even', 'give', 'dirty', 'thoughts', 'take', 'advantage', 'take', 'advantage', 'youthis', 'actually', 'smart', 'movie', 'brilliant', 'twist', 'ending', 'must', 'say', 'expected', 'good', 'never', 'expected', 'horrified', 'court', 'made', 'decision', 'longer', 'control', 'love', 'ending', 'perfect', 'shed', 'teari', 'thrilled', 'seeing', 'movie', 'like', 'never', 'forget', 'cult', 'cult', 'classic', 'whatever', 'look', 'basement']"
this movie lacks in everything except bobby deal who in his own standards is mediocre no one in this movie has come close to act in a single scene angina is complete face in her actingthe great anupam her has a guest appearance and is better in those 2 minutes than bobby in the whole movie the music doesit compliment the moviethat well the contrast in music between bobby and upon is not highlight that well great concept gone completely wrong the movie doesit have a proper ending please do not waste your time as i did on this movie,negative,"['movie', 'lacks', 'everything', 'except', 'bobby', 'deal', 'standards', 'mediocre', 'one', 'movie', 'come', 'close', 'act', 'single', 'scene', 'angina', 'complete', 'face', 'actingthe', 'great', 'anupam', 'guest', 'appearance', 'better', '2', 'minutes', 'bobby', 'whole', 'movie', 'music', 'doesit', 'compliment', 'moviethat', 'well', 'contrast', 'music', 'bobby', 'upon', 'highlight', 'well', 'great', 'concept', 'gone', 'completely', 'wrong', 'movie', 'doesit', 'proper', 'ending', 'please', 'waste', 'time', 'movie']"
e elias merges existentialist experiment in the enduring is definitely one hell of a boring watch this is like something alexander de large was forced to watch in a clockwork orange but despite just how unwatchable this film really is it is a successif you are reading this and have not already seen the film then it is too late for me at least the payoff after 3 separate viewing with lots of break in between mind you was seeing the list of characters after the story was told that is when the simple message hit home but i wonder if merge could have told a 5 minutes story in about 30 instead of 78however seeing as how the cast of credits is displayed prominently on the front page for this movie the cat is already out of the bag and you surely will only appreciate this film if you appreciate existentialist film making from the early with century even then you might pure410 but i commend merge for drafted a piece of art even if it is unwatchable,positive,"['e', 'elias', 'merges', 'existentialist', 'experiment', 'enduring', 'definitely', 'one', 'hell', 'boring', 'watch', 'like', 'something', 'alexander', 'de', 'large', 'forced', 'watch', 'clockwork', 'orange', 'despite', 'unwatchable', 'film', 'really', 'successif', 'reading', 'already', 'seen', 'film', 'late', 'least', 'payoff', '3', 'separate', 'viewing', 'lots', 'break', 'mind', 'seeing', 'list', 'characters', 'story', 'told', 'simple', 'message', 'hit', 'home', 'wonder', 'merge', 'could', 'told', '5', 'minutes', 'story', '30', 'instead', '78however', 'seeing', 'cast', 'credits', 'displayed', 'prominently', 'front', 'page', 'movie', 'cat', 'already', 'bag', 'surely', 'appreciate', 'film', 'appreciate', 'existentialist', 'film', 'making', 'early', 'century', 'even', 'might', 'pure410', 'commend', 'merge', 'drafted', 'piece', 'art', 'even', 'unwatchable']"
it is been a long time since i have been in the arthouse theater and i went to see douches rides because it has gotten such great reviews in the papersthe thing is with this movie is that it has no head or tail but merely a section in time about the life of the three main characterswhen it started i already knew that it was donna be a long sit down but sometimes things can get better in this case not there is no real character development or interconnection between the players you start in the middle of a situation all of the sudden there is a girlfriend and then there is a guy with whom he needs to be friends with in order to fulfill his sports ambitions but the way they are put together is quite odd since they are just put together so it seemsand all of the sudden they have sex with each other at least one you can see of the feeling of guilt or jealousy with the other guy is hardly noticeable and really all i could think of during the movie was when are they donna have sex again and when you think of it it is quite insane really because it basically means there is nothing really worth looking at but three tens going at it and that for me at least makes it a very happy movie stay clear from it and save your money my 750 is wasted there are better arthouse moves than this onei give three stars for the acting performance one each,negative,"['long', 'time', 'since', 'arthouse', 'theater', 'went', 'see', 'douches', 'rides', 'gotten', 'great', 'reviews', 'papersthe', 'thing', 'movie', 'head', 'tail', 'merely', 'section', 'time', 'life', 'three', 'main', 'characterswhen', 'started', 'already', 'knew', 'donna', 'long', 'sit', 'sometimes', 'things', 'get', 'better', 'case', 'real', 'character', 'development', 'interconnection', 'players', 'start', 'middle', 'situation', 'sudden', 'girlfriend', 'guy', 'needs', 'friends', 'order', 'fulfill', 'sports', 'ambitions', 'way', 'put', 'together', 'quite', 'odd', 'since', 'put', 'together', 'seemsand', 'sudden', 'sex', 'least', 'one', 'see', 'feeling', 'guilt', 'jealousy', 'guy', 'hardly', 'noticeable', 'really', 'could', 'think', 'movie', 'donna', 'sex', 'think', 'quite', 'insane', 'really', 'basically', 'means', 'nothing', 'really', 'worth', 'looking', 'three', 'tens', 'going', 'least', 'makes', 'happy', 'movie', 'stay', 'clear', 'save', 'money', '\x80750', 'wasted', 'better', 'arthouse', 'moves', 'onei', 'give', 'three', 'stars', 'acting', 'performance', 'one']"
the odd mixture of comedy and horror sometimes works and sometimes does not had the main male character been a little more interesting the film would have been as well a trip of young americans visit paris run into a beautiful werewolf and the problems confound from therenumerous logic holes make the possibly intriguing story difficult to take,negative,"['odd', 'mixture', 'comedy', 'horror', 'sometimes', 'works', 'sometimes', 'main', 'male', 'character', 'little', 'interesting', 'film', 'would', 'well', 'trip', 'young', 'americans', 'visit', 'paris', 'run', 'beautiful', 'werewolf', 'problems', 'confound', 'therenumerous', 'logic', 'holes', 'make', 'possibly', 'intriguing', 'story', 'difficult', 'take']"
i just finished watching the 139 min version widescreen with some friends and we were blown away i will not bother repeating what others have said what the filmmakers do with the concept is unexpected and fun the huge battle is exhausting afterwards we were stunned to find there was still nearly 30 minutes left to go but that did not keep us from being completely involved and entertainedthere is one thing that nearly ruined it and that was the horrified musicsongs blue countryfolk and rock ballads do not belong here and every time they are used we all broke out in laughter it is hideous you have been warned but the story and storytelling keeps you groundedthere are several outstanding moments that make you appreciate the talent behind the camera there are many uses of silence as well as slowmotion photography that work beautifully i really wish i could ease the music but alasseek this out it is fun it is different and it takes you to places you would not expect and that is very refreshing,positive,"['finished', 'watching', '139', 'min', 'version', 'widescreen', 'friends', 'blown', 'away', 'bother', 'repeating', 'others', 'said', 'filmmakers', 'concept', 'unexpected', 'fun', 'huge', 'battle', 'exhausting', 'afterwards', 'stunned', 'find', 'still', 'nearly', '30', 'minutes', 'left', 'go', 'keep', 'us', 'completely', 'involved', 'entertainedthere', 'one', 'thing', 'nearly', 'ruined', 'horrified', 'musicsongs', 'blue', 'countryfolk', 'rock', 'ballads', 'belong', 'every', 'time', 'used', 'broke', 'laughter', 'hideous', 'warned', 'story', 'storytelling', 'keeps', 'groundedthere', 'several', 'outstanding', 'moments', 'make', 'appreciate', 'talent', 'behind', 'camera', 'many', 'uses', 'silence', 'well', 'slowmotion', 'photography', 'work', 'beautifully', 'really', 'wish', 'could', 'ease', 'music', 'alasseek', 'fun', 'different', 'takes', 'places', 'would', 'expect', 'refreshing']"
this is not the masterpiece that is snow white cinderella or baby but it is a very sweet enjoyable romantic welldone dinner animated featurethere are of course lessons included herein for the indies and some very appropriate middlecheek but there is plenty herein for the adults as wellwhile this is somewhat of a regurgitation of the classic dinner room adventure it still holds some elements which solely belong to the aristocrats ovalley is the tramp and duchess is the lady but duchess has several kitten and they are all trying to get homephil harris is our combat ovalley you may recognize his voice as he also furnished the voice of also the bear in the jungle book and little john in dinners robin hood eva labor lends her silk sweet voice to duchessdirected by wolfgang reitherman who directed or worked on every dinner animated film worth mentioning until his death in 1985this is among my very favorite of the dinner animated feature films and belongs in any dinner collection the 2disk special edition is due out this summer 2007this rates an 8410 fromthe fiend ,positive,"['masterpiece', 'snow', 'white', 'cinderella', 'baby', 'sweet', 'enjoyable', 'romantic', 'welldone', 'dinner', 'animated', 'featurethere', 'course', 'lessons', 'included', 'herein', 'indies', 'appropriate', 'middlecheek', 'plenty', 'herein', 'adults', 'wellwhile', 'somewhat', 'regurgitation', 'classic', 'dinner', 'room', 'adventure', 'still', 'holds', 'elements', 'solely', 'belong', 'aristocrats', 'ovalley', 'tramp', 'duchess', 'lady', 'duchess', 'several', 'kitten', 'trying', 'get', 'homephil', 'harris', 'combat', 'ovalley', 'may', 'recognize', 'voice', 'also', 'furnished', 'voice', 'also', 'bear', 'jungle', 'book', 'little', 'john', 'dinners', 'robin', 'hood', 'eva', 'labor', 'lends', 'silk', 'sweet', 'voice', 'duchessdirected', 'wolfgang', 'reitherman', 'directed', 'worked', 'every', 'dinner', 'animated', 'film', 'worth', 'mentioning', 'death', '1985this', 'among', 'favorite', 'dinner', 'animated', 'feature', 'films', 'belongs', 'dinner', 'collection', '2disk', 'special', 'edition', 'due', 'summer', '2007this', 'rates', '8410', 'fromthe', 'fiend']"
a surprising rent at a local video store i was pleased to find a media satire worthy enough to challenge oliver stones natural born tillers and almost as disturbing i think it went well with my viewing to be in late 2004 watching the republican machine do it is magic on the majority of americas television viewing populous it brings up the question are we really that manipulation it definitely sewed my view there was also a larger theological question being provoked the story of christ could word of mouth and overwhelming dependence on something explosive as television produce a hessian could the story of christ been exaggerated could it have been completely abdicated it is something the movie puts in a extremely perceptible light,positive,"['surprising', 'rent', 'local', 'video', 'store', 'pleased', 'find', 'media', 'satire', 'worthy', 'enough', 'challenge', 'oliver', 'stones', 'natural', 'born', 'tillers', 'almost', 'disturbing', 'think', 'went', 'well', 'viewing', 'late', '2004', 'watching', 'republican', 'machine', 'magic', 'majority', 'americas', 'television', 'viewing', 'populous', 'brings', 'question', 'really', 'manipulation', 'definitely', 'sewed', 'view', 'also', 'larger', 'theological', 'question', 'provoked', 'story', 'christ', 'could', 'word', 'mouth', 'overwhelming', 'dependence', 'something', 'explosive', 'television', 'produce', 'hessian', 'could', 'story', 'christ', 'exaggerated', 'could', 'completely', 'abdicated', 'something', 'movie', 'puts', 'extremely', 'perceptible', 'light']"
i must not have seen the same movie as the one the comments refer to here first i think they should have specialized ghost story if they were going to film it at all the truncated version they come up with was awful i felt the performances were manner and so much was left out of the story that the performances of such masters as stairs douglas horseman and fairbanks seemed army alice krieg was superb as eva though craig watson is a good actor but he was only adequate as the protagonist the decision to cast patrick near and to truncated her role was not a good one imagine what anne bancroft would have done with that character i blame the script which was poor the production values were dark and the pacing was slow a disappointing pedestrian effortthe book is one of the five greatest suspensehorror novels of the with century who but the movie was disappointing although a great introduction for krieg,negative,"['must', 'seen', 'movie', 'one', 'comments', 'refer', 'first', 'think', 'specialized', 'ghost', 'story', 'going', 'film', 'truncated', 'version', 'come', 'awful', 'felt', 'performances', 'manner', 'much', 'left', 'story', 'performances', 'masters', 'stairs', 'douglas', 'horseman', 'fairbanks', 'seemed', 'army', 'alice', 'krieg', 'superb', 'eva', 'though', 'craig', 'watson', 'good', 'actor', 'adequate', 'protagonist', 'decision', 'cast', 'patrick', 'near', 'truncated', 'role', 'good', 'one', 'imagine', 'anne', 'bancroft', 'would', 'done', 'character', 'blame', 'script', 'poor', 'production', 'values', 'dark', 'pacing', 'slow', 'disappointing', 'pedestrian', 'effortthe', 'book', 'one', 'five', 'greatest', 'suspensehorror', 'novels', 'century', 'movie', 'disappointing', 'although', 'great', 'introduction', 'krieg']"
sick of the current cinema output particularly american cinema I have been making an effort to see the oscarwinning foreign films that is when i came across this gem slow to start it pick up nicely once war is declared basically an old fashioned girlwaitsforboytoreturnfromwarstory the performances the cinematography make this so very much more why tatyana samojlova as the young woman did not become an international star after this is beyond methough she has remained successful in her own country you take the journey with her young defiant impetuous young girl who through the ravages of war becomes a very sober somber woman who keeps a glimmer of hope her final scene is devastating we love her as much as the camera does and the camerawork was this the pioneer in handheld camera work it truly adds an immediate to the story and the beauty of it like when tatyanas character is running up stairs and next to a latter fence i am humbled and grateful to see this film,positive,"['sick', 'current', 'cinema', 'output', 'particularly', 'american', 'cinema', 'I', 'making', 'effort', 'see', 'oscarwinning', 'foreign', 'films', 'came', 'across', 'gem', 'slow', 'start', 'pick', 'nicely', 'war', 'declared', 'basically', 'old', 'fashioned', 'girlwaitsforboytoreturnfromwarstory', 'performances', 'cinematography', 'make', 'much', 'tatyana', 'samojlova', 'young', 'woman', 'become', 'international', 'star', 'beyond', 'methough', 'remained', 'successful', 'country', 'take', 'journey', 'young', 'defiant', 'impetuous', 'young', 'girl', 'ravages', 'war', 'becomes', 'sober', 'somber', 'woman', 'keeps', 'glimmer', 'hope', 'final', 'scene', 'devastating', 'love', 'much', 'camera', 'camerawork', 'pioneer', 'handheld', 'camera', 'work', 'truly', 'adds', 'immediate', 'story', 'beauty', 'like', 'tatyanas', 'character', 'running', 'stairs', 'next', 'latter', 'fence', 'humbled', 'grateful', 'see', 'film']"
this movie just sunk i know that some people will say that anybody who thinks it is no good just does not get it i like renders in american friend and wings of desire but this is utter wreck the main character is so annoying that i could not care less what he does he is as has been said in another review bounding around like a little annoying monkey i just could not stand him or force myself to care this is the case with most of the characters who just seem to be trying to hard to be goose or weird i liked the me gibson character and the mills lvovich characters and wish they would have focused more on them mills is of course beautiful pitiful and you really feel for her and what she has been thou and why she is the way she is i see gibson character as almost frankenstien like i just wish he would have save mills and brunt the hotel down with all the worthless boring characters that lived in it mills rating 10 movie rating 0,negative,"['movie', 'sunk', 'know', 'people', 'say', 'anybody', 'thinks', 'good', 'get', 'like', 'renders', 'american', 'friend', 'wings', 'desire', 'utter', 'wreck', 'main', 'character', 'annoying', 'could', 'care', 'less', 'said', 'another', 'review', 'bounding', 'around', 'like', 'little', 'annoying', 'monkey', 'could', 'stand', 'force', 'care', 'case', 'characters', 'seem', 'trying', 'hard', 'goose', 'weird', 'liked', 'gibson', 'character', 'mills', 'lvovich', 'characters', 'wish', 'would', 'focused', 'mills', 'course', 'beautiful', 'pitiful', 'really', 'feel', 'thou', 'way', 'see', 'gibson', 'character', 'almost', 'frankenstien', 'like', 'wish', 'would', 'save', 'mills', 'brunt', 'hotel', 'worthless', 'boring', 'characters', 'lived', 'mills', 'rating', '10', 'movie', 'rating', '0']"
this film is so lovingly made you want to be part of it forever the flies are straight but not without malice the goods are transparent and evildoer are hardly there even the cabinet are so naive they will make you daydreams with nostalgia in comparison to anything available on to bier is fine if a bit one sided louis joliet is perfect you just cannot have a better copper he has the best line my dad cleaned other peoples dirt and i do the same busy dear is unbearable but i guess in part it is the songs wardrobe and hair simon remnant on the contrary makes a great femme fatale if a bit silent i did not realize she may be a lesion as limb user dbdumonteil and others rightly suggest,positive,"['film', 'lovingly', 'made', 'want', 'part', 'forever', 'flies', 'straight', 'without', 'malice', 'goods', 'transparent', 'evildoer', 'hardly', 'even', 'cabinet', 'naive', 'make', 'daydreams', 'nostalgia', 'comparison', 'anything', 'available', 'bier', 'fine', 'bit', 'one', 'sided', 'louis', 'joliet', 'perfect', 'better', 'copper', 'best', 'line', 'dad', 'cleaned', 'peoples', 'dirt', 'busy', 'dear', 'unbearable', 'guess', 'part', 'songs', 'wardrobe', 'hair', 'simon', 'remnant', 'contrary', 'makes', 'great', 'femme', 'fatale', 'bit', 'silent', 'realize', 'may', 'lesion', 'limb', 'user', 'dbdumonteil', 'others', 'rightly', 'suggest']"
