review,sentiment,tokenized_review
movie lacks everything except bobby deal standards mediocre one movie come close act single scene angina complete face actingthe great anupam guest appearance better 2 minutes bobby whole movie music doesit compliment moviethat well contrast music bobby upon highlight well great concept gone completely wrong movie doesit proper ending please waste time movie,negative,"['movie', 'lacks', 'everything', 'except', 'bobby', 'deal', 'standards', 'mediocre', 'one', 'movie', 'come', 'close', 'act', 'single', 'scene', 'angina', 'complete', 'face', 'actingthe', 'great', 'anupam', 'guest', 'appearance', 'better', '2', 'minutes', 'bobby', 'whole', 'movie', 'music', 'doesit', 'compliment', 'moviethat', 'well', 'contrast', 'music', 'bobby', 'upon', 'highlight', 'well', 'great', 'concept', 'gone', 'completely', 'wrong', 'movie', 'doesit', 'proper', 'ending', 'please', 'waste', 'time', 'movie']"
e elias merges existentialist experiment enduring definitely one hell boring watch like something alexander de large forced watch clockwork orange despite unwatchable film really successif reading already seen film late least payoff 3 separate viewing lots break mind seeing list characters story told simple message hit home wonder merge could told 5 minutes story 30 instead 78however seeing cast credits displayed prominently front page movie cat already bag surely appreciate film appreciate existentialist film making early century even might pure410 commend merge drafted piece art even unwatchable,positive,"['e', 'elias', 'merges', 'existentialist', 'experiment', 'enduring', 'definitely', 'one', 'hell', 'boring', 'watch', 'like', 'something', 'alexander', 'de', 'large', 'forced', 'watch', 'clockwork', 'orange', 'despite', 'unwatchable', 'film', 'really', 'successif', 'reading', 'already', 'seen', 'film', 'late', 'least', 'payoff', '3', 'separate', 'viewing', 'lots', 'break', 'mind', 'seeing', 'list', 'characters', 'story', 'told', 'simple', 'message', 'hit', 'home', 'wonder', 'merge', 'could', 'told', '5', 'minutes', 'story', '30', 'instead', '78however', 'seeing', 'cast', 'credits', 'displayed', 'prominently', 'front', 'page', 'movie', 'cat', 'already', 'bag', 'surely', 'appreciate', 'film', 'appreciate', 'existentialist', 'film', 'making', 'early', 'century', 'even', 'might', 'pure410', 'commend', 'merge', 'drafted', 'piece', 'art', 'even', 'unwatchable']"
long time since arthouse theater went see douches rides gotten great reviews papersthe thing movie head tail merely section time life three main characterswhen started already knew donna long sit sometimes things get better case real character development interconnection players start middle situation sudden girlfriend guy needs friends order fulfill sports ambitions way put together quite odd since put together seemsand sudden sex least one see feeling guilt jealousy guy hardly noticeable really could think movie donna sex think quite insane really basically means nothing really worth looking three tens going least makes happy movie stay clear save money 750 wasted better arthouse moves onei give three stars acting performance one,negative,"['long', 'time', 'since', 'arthouse', 'theater', 'went', 'see', 'douches', 'rides', 'gotten', 'great', 'reviews', 'papersthe', 'thing', 'movie', 'head', 'tail', 'merely', 'section', 'time', 'life', 'three', 'main', 'characterswhen', 'started', 'already', 'knew', 'donna', 'long', 'sit', 'sometimes', 'things', 'get', 'better', 'case', 'real', 'character', 'development', 'interconnection', 'players', 'start', 'middle', 'situation', 'sudden', 'girlfriend', 'guy', 'needs', 'friends', 'order', 'fulfill', 'sports', 'ambitions', 'way', 'put', 'together', 'quite', 'odd', 'since', 'put', 'together', 'seemsand', 'sudden', 'sex', 'least', 'one', 'see', 'feeling', 'guilt', 'jealousy', 'guy', 'hardly', 'noticeable', 'really', 'could', 'think', 'movie', 'donna', 'sex', 'think', 'quite', 'insane', 'really', 'basically', 'means', 'nothing', 'really', 'worth', 'looking', 'three', 'tens', 'going', 'least', 'makes', 'happy', 'movie', 'stay', 'clear', 'save', 'money', '\x80750', 'wasted', 'better', 'arthouse', 'moves', 'onei', 'give', 'three', 'stars', 'acting', 'performance', 'one']"
odd mixture comedy horror sometimes works sometimes main male character little interesting film would well trip young americans visit paris run beautiful werewolf problems confound therenumerous logic holes make possibly intriguing story difficult take,negative,"['odd', 'mixture', 'comedy', 'horror', 'sometimes', 'works', 'sometimes', 'main', 'male', 'character', 'little', 'interesting', 'film', 'would', 'well', 'trip', 'young', 'americans', 'visit', 'paris', 'run', 'beautiful', 'werewolf', 'problems', 'confound', 'therenumerous', 'logic', 'holes', 'make', 'possibly', 'intriguing', 'story', 'difficult', 'take']"
finished watching 139 min version widescreen friends blown away bother repeating others said filmmakers concept unexpected fun huge battle exhausting afterwards stunned find still nearly 30 minutes left go keep us completely involved entertainedthere one thing nearly ruined horrified musicsongs blue countryfolk rock ballads belong every time used broke laughter hideous warned story storytelling keeps groundedthere several outstanding moments make appreciate talent behind camera many uses silence well slowmotion photography work beautifully really wish could ease music alasseek fun different takes places would expect refreshing,positive,"['finished', 'watching', '139', 'min', 'version', 'widescreen', 'friends', 'blown', 'away', 'bother', 'repeating', 'others', 'said', 'filmmakers', 'concept', 'unexpected', 'fun', 'huge', 'battle', 'exhausting', 'afterwards', 'stunned', 'find', 'still', 'nearly', '30', 'minutes', 'left', 'go', 'keep', 'us', 'completely', 'involved', 'entertainedthere', 'one', 'thing', 'nearly', 'ruined', 'horrified', 'musicsongs', 'blue', 'countryfolk', 'rock', 'ballads', 'belong', 'every', 'time', 'used', 'broke', 'laughter', 'hideous', 'warned', 'story', 'storytelling', 'keeps', 'groundedthere', 'several', 'outstanding', 'moments', 'make', 'appreciate', 'talent', 'behind', 'camera', 'many', 'uses', 'silence', 'well', 'slowmotion', 'photography', 'work', 'beautifully', 'really', 'wish', 'could', 'ease', 'music', 'alasseek', 'fun', 'different', 'takes', 'places', 'would', 'expect', 'refreshing']"
masterpiece snow white cinderella baby sweet enjoyable romantic welldone dinner animated featurethere course lessons included herein indies appropriate middlecheek plenty herein adults wellwhile somewhat regurgitation classic dinner room adventure still holds elements solely belong aristocrats ovalley tramp duchess lady duchess several kitten trying get homephil harris combat ovalley may recognize voice also furnished voice also bear jungle book little john dinners robin hood eva labor lends silk sweet voice duchessdirected wolfgang reitherman directed worked every dinner animated film worth mentioning death 1985this among favorite dinner animated feature films belongs dinner collection 2disk special edition due summer 2007this rates 8410 fromthe fiend,positive,"['masterpiece', 'snow', 'white', 'cinderella', 'baby', 'sweet', 'enjoyable', 'romantic', 'welldone', 'dinner', 'animated', 'featurethere', 'course', 'lessons', 'included', 'herein', 'indies', 'appropriate', 'middlecheek', 'plenty', 'herein', 'adults', 'wellwhile', 'somewhat', 'regurgitation', 'classic', 'dinner', 'room', 'adventure', 'still', 'holds', 'elements', 'solely', 'belong', 'aristocrats', 'ovalley', 'tramp', 'duchess', 'lady', 'duchess', 'several', 'kitten', 'trying', 'get', 'homephil', 'harris', 'combat', 'ovalley', 'may', 'recognize', 'voice', 'also', 'furnished', 'voice', 'also', 'bear', 'jungle', 'book', 'little', 'john', 'dinners', 'robin', 'hood', 'eva', 'labor', 'lends', 'silk', 'sweet', 'voice', 'duchessdirected', 'wolfgang', 'reitherman', 'directed', 'worked', 'every', 'dinner', 'animated', 'film', 'worth', 'mentioning', 'death', '1985this', 'among', 'favorite', 'dinner', 'animated', 'feature', 'films', 'belongs', 'dinner', 'collection', '2disk', 'special', 'edition', 'due', 'summer', '2007this', 'rates', '8410', 'fromthe', 'fiend']"
surprising rent local video store pleased find media satire worthy enough challenge oliver stones natural born tillers almost disturbing think went well viewing late 2004 watching republican machine magic majority americas television viewing populous brings question really manipulation definitely sewed view also larger theological question provoked story christ could word mouth overwhelming dependence something explosive television produce hessian could story christ exaggerated could completely abdicated something movie puts extremely perceptible light,positive,"['surprising', 'rent', 'local', 'video', 'store', 'pleased', 'find', 'media', 'satire', 'worthy', 'enough', 'challenge', 'oliver', 'stones', 'natural', 'born', 'tillers', 'almost', 'disturbing', 'think', 'went', 'well', 'viewing', 'late', '2004', 'watching', 'republican', 'machine', 'magic', 'majority', 'americas', 'television', 'viewing', 'populous', 'brings', 'question', 'really', 'manipulation', 'definitely', 'sewed', 'view', 'also', 'larger', 'theological', 'question', 'provoked', 'story', 'christ', 'could', 'word', 'mouth', 'overwhelming', 'dependence', 'something', 'explosive', 'television', 'produce', 'hessian', 'could', 'story', 'christ', 'exaggerated', 'could', 'completely', 'abdicated', 'something', 'movie', 'puts', 'extremely', 'perceptible', 'light']"
must seen movie one comments refer first think specialized ghost story going film truncated version come awful felt performances manner much left story performances masters stairs douglas horseman fairbanks seemed army alice krieg superb eva though craig watson good actor adequate protagonist decision cast patrick near truncated role good one imagine anne bancroft would done character blame script poor production values dark pacing slow disappointing pedestrian effortthe book one five greatest suspensehorror novels century movie disappointing although great introduction krieg,negative,"['must', 'seen', 'movie', 'one', 'comments', 'refer', 'first', 'think', 'specialized', 'ghost', 'story', 'going', 'film', 'truncated', 'version', 'come', 'awful', 'felt', 'performances', 'manner', 'much', 'left', 'story', 'performances', 'masters', 'stairs', 'douglas', 'horseman', 'fairbanks', 'seemed', 'army', 'alice', 'krieg', 'superb', 'eva', 'though', 'craig', 'watson', 'good', 'actor', 'adequate', 'protagonist', 'decision', 'cast', 'patrick', 'near', 'truncated', 'role', 'good', 'one', 'imagine', 'anne', 'bancroft', 'would', 'done', 'character', 'blame', 'script', 'poor', 'production', 'values', 'dark', 'pacing', 'slow', 'disappointing', 'pedestrian', 'effortthe', 'book', 'one', 'five', 'greatest', 'suspensehorror', 'novels', 'century', 'movie', 'disappointing', 'although', 'great', 'introduction', 'krieg']"
sick current cinema output particularly american cinema I making effort see oscarwinning foreign films came across gem slow start pick nicely war declared basically old fashioned girlwaitsforboytoreturnfromwarstory performances cinematography make much tatyana samojlova young woman become international star beyond methough remained successful country take journey young defiant impetuous young girl ravages war becomes sober somber woman keeps glimmer hope final scene devastating love much camera camerawork pioneer handheld camera work truly adds immediate story beauty like tatyanas character running stairs next latter fence humbled grateful see film,positive,"['sick', 'current', 'cinema', 'output', 'particularly', 'american', 'cinema', 'I', 'making', 'effort', 'see', 'oscarwinning', 'foreign', 'films', 'came', 'across', 'gem', 'slow', 'start', 'pick', 'nicely', 'war', 'declared', 'basically', 'old', 'fashioned', 'girlwaitsforboytoreturnfromwarstory', 'performances', 'cinematography', 'make', 'much', 'tatyana', 'samojlova', 'young', 'woman', 'become', 'international', 'star', 'beyond', 'methough', 'remained', 'successful', 'country', 'take', 'journey', 'young', 'defiant', 'impetuous', 'young', 'girl', 'ravages', 'war', 'becomes', 'sober', 'somber', 'woman', 'keeps', 'glimmer', 'hope', 'final', 'scene', 'devastating', 'love', 'much', 'camera', 'camerawork', 'pioneer', 'handheld', 'camera', 'work', 'truly', 'adds', 'immediate', 'story', 'beauty', 'like', 'tatyanas', 'character', 'running', 'stairs', 'next', 'latter', 'fence', 'humbled', 'grateful', 'see', 'film']"
movie sunk know people say anybody thinks good get like renders american friend wings desire utter wreck main character annoying could care less said another review bounding around like little annoying monkey could stand force care case characters seem trying hard goose weird liked gibson character mills lvovich characters wish would focused mills course beautiful pitiful really feel thou way see gibson character almost frankenstien like wish would save mills brunt hotel worthless boring characters lived mills rating 10 movie rating 0,negative,"['movie', 'sunk', 'know', 'people', 'say', 'anybody', 'thinks', 'good', 'get', 'like', 'renders', 'american', 'friend', 'wings', 'desire', 'utter', 'wreck', 'main', 'character', 'annoying', 'could', 'care', 'less', 'said', 'another', 'review', 'bounding', 'around', 'like', 'little', 'annoying', 'monkey', 'could', 'stand', 'force', 'care', 'case', 'characters', 'seem', 'trying', 'hard', 'goose', 'weird', 'liked', 'gibson', 'character', 'mills', 'lvovich', 'characters', 'wish', 'would', 'focused', 'mills', 'course', 'beautiful', 'pitiful', 'really', 'feel', 'thou', 'way', 'see', 'gibson', 'character', 'almost', 'frankenstien', 'like', 'wish', 'would', 'save', 'mills', 'brunt', 'hotel', 'worthless', 'boring', 'characters', 'lived', 'mills', 'rating', '10', 'movie', 'rating', '0']"
film lovingly made want part forever flies straight without malice goods transparent evildoer hardly even cabinet naive make daydreams nostalgia comparison anything available bier fine bit one sided louis joliet perfect better copper best line dad cleaned peoples dirt busy dear unbearable guess part songs wardrobe hair simon remnant contrary makes great femme fatale bit silent realize may lesion limb user dbdumonteil others rightly suggest,positive,"['film', 'lovingly', 'made', 'want', 'part', 'forever', 'flies', 'straight', 'without', 'malice', 'goods', 'transparent', 'evildoer', 'hardly', 'even', 'cabinet', 'naive', 'make', 'daydreams', 'nostalgia', 'comparison', 'anything', 'available', 'bier', 'fine', 'bit', 'one', 'sided', 'louis', 'joliet', 'perfect', 'better', 'copper', 'best', 'line', 'dad', 'cleaned', 'peoples', 'dirt', 'busy', 'dear', 'unbearable', 'guess', 'part', 'songs', 'wardrobe', 'hair', 'simon', 'remnant', 'contrary', 'makes', 'great', 'femme', 'fatale', 'bit', 'silent', 'realize', 'may', 'lesion', 'limb', 'user', 'dbdumonteil', 'others', 'rightly', 'suggest']"
texas live close plan actual deaths occurred might bit based saying wasted film get headstael phoenix paul play characters realistically truly believe everyday high school students happen heroin admits drug content handled graphically well although everything happens film serves purpose moment characters spiral downward heartbreaking definitely recommend film anyone watch sticks,positive,"['texas', 'live', 'close', 'plan', 'actual', 'deaths', 'occurred', 'might', 'bit', 'based', 'saying', 'wasted', 'film', 'get', 'headstael', 'phoenix', 'paul', 'play', 'characters', 'realistically', 'truly', 'believe', 'everyday', 'high', 'school', 'students', 'happen', 'heroin', 'admits', 'drug', 'content', 'handled', 'graphically', 'well', 'although', 'everything', 'happens', 'film', 'serves', 'purpose', 'moment', 'characters', 'spiral', 'downward', 'heartbreaking', 'definitely', 'recommend', 'film', 'anyone', 'watch', 'sticks']"
movie terrible say least hoping lot better seeing high school musical whole entire movie complete rip simple life reality showthe acting good mania michalka moments terrible hand also michalka bad way chris galling played love interest mania playing french guy awful accent one good thing movie completely adorable michael trevino played alsos love interest something keep mind movie tired high school musical probably would seemed bad comparisonoverall give 2,negative,"['movie', 'terrible', 'say', 'least', 'hoping', 'lot', 'better', 'seeing', 'high', 'school', 'musical', 'whole', 'entire', 'movie', 'complete', 'rip', 'simple', 'life', 'reality', 'showthe', 'acting', 'good', 'mania', 'michalka', 'moments', 'terrible', 'hand', 'also', 'michalka', 'bad', 'way', 'chris', 'galling', 'played', 'love', 'interest', 'mania', 'playing', 'french', 'guy', 'awful', 'accent', 'one', 'good', 'thing', 'movie', 'completely', 'adorable', 'michael', 'trevino', 'played', 'alsos', 'love', 'interest', 'something', 'keep', 'mind', 'movie', 'tired', 'high', 'school', 'musical', 'probably', 'would', 'seemed', 'bad', 'comparisonoverall', 'give', '2']"
gave 9 10 points sitting tears nearly whole movie laughthe story course excellent also boring ran stepan assigned become bodyguard beautiful nina job come frontlines via course two neither born bodyguard gentlemen run one disaster another funny way watch scenes able stop tears actors two dumbly grinning characters quite well better called professionalyou think speech two heroes curious pseudoforeign well hear quite lot turkishgerman people munich speaking exactly like remember ran stepan maybe 10 years might become common speech youth god forbidso like laugh watch movie,positive,"['gave', '9', '10', 'points', 'sitting', 'tears', 'nearly', 'whole', 'movie', 'laughthe', 'story', 'course', 'excellent', 'also', 'boring', 'ran', 'stepan', 'assigned', 'become', 'bodyguard', 'beautiful', 'nina', 'job', 'come', 'frontlines', 'via', 'course', 'two', 'neither', 'born', 'bodyguard', 'gentlemen', 'run', 'one', 'disaster', 'another', 'funny', 'way', 'watch', 'scenes', 'able', 'stop', 'tears', 'actors', 'two', 'dumbly', 'grinning', 'characters', 'quite', 'well', 'better', 'called', 'professionalyou', 'think', 'speech', 'two', 'heroes', 'curious', 'pseudoforeign', 'well', 'hear', 'quite', 'lot', 'turkishgerman', 'people', 'munich', 'speaking', 'exactly', 'like', 'remember', 'ran', 'stepan', 'maybe', '10', 'years', 'might', 'become', 'common', 'speech', 'youth', 'god', 'forbidso', 'like', 'laugh', 'watch', 'movie']"
really enjoyed patriot movie less violence based real life threat could inevitably destroy civilization one line movie wisely claret legal stuck mind true society western medicine practice prolonging illness business curing,positive,"['really', 'enjoyed', 'patriot', 'movie', 'less', 'violence', 'based', 'real', 'life', 'threat', 'could', 'inevitably', 'destroy', 'civilization', 'one', 'line', 'movie', 'wisely', 'claret', 'legal', 'stuck', 'mind', 'true', 'society', 'western', 'medicine', 'practice', 'prolonging', 'illness', 'business', 'curing']"
movie several story lines follow several different characters different story lines feel like one whole complete piece makes comedy incoherent one gets even annoying watch timesit may sound weak click true way better watching crocodile hunter series discovery channel steve ferri iron fun even hilarious movie I sure cast crew lots fun making movie movie give us viewer much pleasure comedy simply funny enough steve ferri iron good actors even play antics simply good enough make entire movie around scenes feel long distracting unnecessary even annoying timesthe movie quite potential mean steve iron one character strange way intriguing hilarious watch first heard making movie crocodile hunter first reaction brilliant movie however heavily suffers weak story incoherent story lines uninteresting funny characters movie certain entertainment value least enough make movie watchable least still must certainly would recommend moviewatching movie felt like waste time still movie might watchable gets rainy afternoon good moments story lines really completely ruin movie potential410,negative,"['movie', 'several', 'story', 'lines', 'follow', 'several', 'different', 'characters', 'different', 'story', 'lines', 'feel', 'like', 'one', 'whole', 'complete', 'piece', 'makes', 'comedy', 'incoherent', 'one', 'gets', 'even', 'annoying', 'watch', 'timesit', 'may', 'sound', 'weak', 'click', 'true', 'way', 'better', 'watching', 'crocodile', 'hunter', 'series', 'discovery', 'channel', 'steve', 'ferri', 'iron', 'fun', 'even', 'hilarious', 'movie', 'I', 'sure', 'cast', 'crew', 'lots', 'fun', 'making', 'movie', 'movie', 'give', 'us', 'viewer', 'much', 'pleasure', 'comedy', 'simply', 'funny', 'enough', 'steve', 'ferri', 'iron', 'good', 'actors', 'even', 'play', 'antics', 'simply', 'good', 'enough', 'make', 'entire', 'movie', 'around', 'scenes', 'feel', 'long', 'distracting', 'unnecessary', 'even', 'annoying', 'timesthe', 'movie', 'quite', 'potential', 'mean', 'steve', 'iron', 'one', 'character', 'strange', 'way', 'intriguing', 'hilarious', 'watch', 'first', 'heard', 'making', 'movie', 'crocodile', 'hunter', 'first', 'reaction', 'brilliant', 'movie', 'however', 'heavily', 'suffers', 'weak', 'story', 'incoherent', 'story', 'lines', 'uninteresting', 'funny', 'characters', 'movie', 'certain', 'entertainment', 'value', 'least', 'enough', 'make', 'movie', 'watchable', 'least', 'still', 'must', 'certainly', 'would', 'recommend', 'moviewatching', 'movie', 'felt', 'like', 'waste', 'time', 'still', 'movie', 'might', 'watchable', 'gets', 'rainy', 'afternoon', 'good', 'moments', 'story', 'lines', 'really', 'completely', 'ruin', 'movie', 'potential410']"
thought movie really good ends showing viewer end legal kept legal sick husband jim worried work work forgot anniversary also floppy could take anymore left see would miss movie shows misses even tries make night missed goes tries bring home ends finding another man named schuyler seemed like man always wanted neat notices end sort foreshadowed look schuyler shoes way let cigar ashes fall floor way jim kind thing jim ends making lots money cleaning legal thinks end kept husband really wanted changing,positive,"['thought', 'movie', 'really', 'good', 'ends', 'showing', 'viewer', 'end', 'legal', 'kept', 'legal', 'sick', 'husband', 'jim', 'worried', 'work', 'work', 'forgot', 'anniversary', 'also', 'floppy', 'could', 'take', 'anymore', 'left', 'see', 'would', 'miss', 'movie', 'shows', 'misses', 'even', 'tries', 'make', 'night', 'missed', 'goes', 'tries', 'bring', 'home', 'ends', 'finding', 'another', 'man', 'named', 'schuyler', 'seemed', 'like', 'man', 'always', 'wanted', 'neat', 'notices', 'end', 'sort', 'foreshadowed', 'look', 'schuyler', 'shoes', 'way', 'let', 'cigar', 'ashes', 'fall', 'floor', 'way', 'jim', 'kind', 'thing', 'jim', 'ends', 'making', 'lots', 'money', 'cleaning', 'legal', 'thinks', 'end', 'kept', 'husband', 'really', 'wanted', 'changing']"
seen canadianicelandbritish 2004 production beowulf render thought brilliant stunning approached thisthe first 3 newer beowulf moves due yearwith trepidation soon heard liking saw horned helmets groaned migration era swedes dates kings came later even kings never wore horns helmets horns make easy enemy knock helmet brain hrolfgars palace looks like set movie greece rome thcentury denmark swords armor look like drops left earlier films set various historic periods spotted weapons might used crusades kingdom heaven one character even wielding windlass steelcrafts reproduction movie sword beowulf render beyond basic plot original epic poem writing dismal acting totally wooden convincing biggest secretweapon crossbow complete fighting scope exploding projectiles looked like something bought irate insurgents specialeffects monster mon steroids beowulf could never torn arm poem thank gods bazooka crossbows could go,negative,"['seen', 'canadianicelandbritish', '2004', 'production', 'beowulf', 'render', 'thought', 'brilliant', 'stunning', 'approached', 'thisthe', 'first', '3', 'newer', 'beowulf', 'moves', 'due', 'yearwith', 'trepidation', 'soon', 'heard', 'liking', 'saw', 'horned', 'helmets', 'groaned', 'migration', 'era', 'swedes', 'dates', 'kings', 'came', 'later', 'even', 'kings', 'never', 'wore', 'horns', 'helmets', 'horns', 'make', 'easy', 'enemy', 'knock', 'helmet', 'brain', 'hrolfgars', 'palace', 'looks', 'like', 'set', 'movie', 'greece', 'rome', 'thcentury', 'denmark', 'swords', 'armor', 'look', 'like', 'drops', 'left', 'earlier', 'films', 'set', 'various', 'historic', 'periods', 'spotted', 'weapons', 'might', 'used', 'crusades', 'kingdom', 'heaven', 'one', 'character', 'even', 'wielding', 'windlass', 'steelcrafts', 'reproduction', 'movie', 'sword', 'beowulf', 'render', 'beyond', 'basic', 'plot', 'original', 'epic', 'poem', 'writing', 'dismal', 'acting', 'totally', 'wooden', 'convincing', 'biggest', 'secretweapon', 'crossbow', 'complete', 'fighting', 'scope', 'exploding', 'projectiles', 'looked', 'like', 'something', 'bought', 'irate', 'insurgents', 'specialeffects', 'monster', 'mon', 'steroids', 'beowulf', 'could', 'never', 'torn', 'arm', 'poem', 'thank', 'gods', 'bazooka', 'crossbows', 'could', 'go']"
black dragoons second feature wait propaganda film popular time bad would believe secret meeting posted respected dr william blunders george pembrokeis interrupted mysterious stranger names monsieur colour bell lugosi shortly thereafter participants meeting begin turn murdered bodies placed steps japanese embassy washington colour suspected federal agent dick martin clayton moore assigned case meets blunders niece alice blunders joan barclay tries assist reasons behind colours actions explained final feel explained end story hard comprehend lugosi time reduced appearing string low budget quicker actually quite good one allowed act much usually credit go director william nigh lugosis character links shadows reminiscence ranula even point full close piercing eyes clayton moore one dimensions actor best would become tos lone ranger years joan barclay makes good heroine although little dated black dragoons bad way spend hour,negative,"['black', 'dragoons', 'second', 'feature', 'wait', 'propaganda', 'film', 'popular', 'time', 'bad', 'would', 'believe', 'secret', 'meeting', 'posted', 'respected', 'dr', 'william', 'blunders', 'george', 'pembrokeis', 'interrupted', 'mysterious', 'stranger', 'names', 'monsieur', 'colour', 'bell', 'lugosi', 'shortly', 'thereafter', 'participants', 'meeting', 'begin', 'turn', 'murdered', 'bodies', 'placed', 'steps', 'japanese', 'embassy', 'washington', 'colour', 'suspected', 'federal', 'agent', 'dick', 'martin', 'clayton', 'moore', 'assigned', 'case', 'meets', 'blunders', 'niece', 'alice', 'blunders', 'joan', 'barclay', 'tries', 'assist', 'reasons', 'behind', 'colours', 'actions', 'explained', 'final', 'feel', 'explained', 'end', 'story', 'hard', 'comprehend', 'lugosi', 'time', 'reduced', 'appearing', 'string', 'low', 'budget', 'quicker', 'actually', 'quite', 'good', 'one', 'allowed', 'act', 'much', 'usually', 'credit', 'go', 'director', 'william', 'nigh', 'lugosis', 'character', 'links', 'shadows', 'reminiscence', 'ranula', 'even', 'point', 'full', 'close', 'piercing', 'eyes', 'clayton', 'moore', 'one', 'dimensions', 'actor', 'best', 'would', 'become', 'tos', 'lone', 'ranger', 'years', 'joan', 'barclay', 'makes', 'good', 'heroine', 'although', 'little', 'dated', 'black', 'dragoons', 'bad', 'way', 'spend', 'hour']"
must say read storyline back case sounded really interesting started watch movie seemed boring first even end scenes way long story worked properly,negative,"['must', 'say', 'read', 'storyline', 'back', 'case', 'sounded', 'really', 'interesting', 'started', 'watch', 'movie', 'seemed', 'boring', 'first', 'even', 'end', 'scenes', 'way', 'long', 'story', 'worked', 'properly']"
parrot parrot around old earth longer seen nearly western produced old west history passion romance moon one poorly produced directed acted stories ever seen little historical accuracy obvious operating shoestring budget whichplayed distinct roll insult intelligence happy tod show bad enough sit watch movie plus put insane commercial one actor came anywhere near convincing kept hoping would improve three days progressed wrong I ashamed say wasted 4 12 hours precious little time left,negative,"['parrot', 'parrot', 'around', 'old', 'earth', 'longer', 'seen', 'nearly', 'western', 'produced', 'old', 'west', 'history', 'passion', 'romance', 'moon', 'one', 'poorly', 'produced', 'directed', 'acted', 'stories', 'ever', 'seen', 'little', 'historical', 'accuracy', 'obvious', 'operating', 'shoestring', 'budget', 'whichplayed', 'distinct', 'roll', 'insult', 'intelligence', 'happy', 'tod', 'show', 'bad', 'enough', 'sit', 'watch', 'movie', 'plus', 'put', 'insane', 'commercial', 'one', 'actor', 'came', 'anywhere', 'near', 'convincing', 'kept', 'hoping', 'would', 'improve', 'three', 'days', 'progressed', 'wrong', 'I', 'ashamed', 'say', 'wasted', '4', '12', 'hours', 'precious', 'little', 'time', 'left']"
